plotID,timestamp,datetime,P_RT_NRT,P_RT_NRT_01,P_RT_NRT_02,rH_200,Ta_200,Ta_200_max,Ta_200_min
HEG30,59961600,2014-01-01T00:00,NA,NA,NA,90.57,9.20,30.68,-10.52
HEG30,60487200,2015-01-01T00:00,NA,NA,NA,84.27,8.90,35.31,-10.66
HEG31,57332160,2009-01-01T00:00,NA,NA,NA,84.71,7.94,31.39,-17.95
HEG31,57857760,2010-01-01T00:00,NA,NA,NA,86.32,6.57,33.25,-15.01
HEG31,58383360,2011-01-01T00:00,639.33,NA,NA,81.25,8.76,30.24,-12.12
HEG31,58908960,2012-01-01T00:00,760.34,NA,NA,83.16,8.04,31.79,-18.77
HEG31,59436000,2013-01-01T00:00,749.19,NA,NA,85.42,7.53,32.28,-11.88
HEG31,59961600,2014-01-01T00:00,792.94,NA,NA,86.11,9.35,31.14,-10.35
HEG31,60487200,2015-01-01T00:00,640.50,NA,NA,82.65,8.96,35.19,-9.13
HEG32,57332160,2009-01-01T00:00,NA,NA,NA,81.17,8.77,33.35,-17.22
HEG32,57857760,2010-01-01T00:00,NA,NA,NA,83.07,7.34,33.60,-17.09
HEG32,58383360,2011-01-01T00:00,NA,NA,NA,81.91,9.33,32.76,-13.47
HEG32,58908960,2012-01-01T00:00,NA,NA,NA,82.56,8.90,34.40,-20.54
HEG32,59436000,2013-01-01T00:00,NA,NA,NA,86.62,8.20,33.81,-14.50
HEG32,59961600,2014-01-01T00:00,NA,NA,NA,87.30,9.95,32.61,-10.45
HEG32,60487200,2015-01-01T00:00,NA,NA,NA,82.04,9.77,36.48,-9.04
HEG33,57332160,2009-01-01T00:00,NA,NA,NA,84.64,8.43,31.92,-16.99
HEG33,57857760,2010-01-01T00:00,NA,NA,NA,86.53,7.06,33.87,-16.52
HEG33,58383360,2011-01-01T00:00,NA,NA,NA,83.73,9.03,31.93,-14.13
HEG33,58908960,2012-01-01T00:00,NA,NA,NA,82.98,8.43,32.90,-20.59
HEG33,59436000,2013-01-01T00:00,NA,NA,NA,85.37,7.85,33.20,-13.90
HEG33,59961600,2014-01-01T00:00,NA,NA,NA,86.71,9.67,31.71,-9.33
HEG33,60487200,2015-01-01T00:00,NA,NA,NA,82.33,9.33,36.20,-8.70
HEG34,57332160,2009-01-01T00:00,NA,NA,NA,82.21,8.32,32.44,-20.24
HEG34,57857760,2010-01-01T00:00,NA,NA,NA,86.73,6.93,33.47,-18.46
HEG34,58383360,2011-01-01T00:00,NA,NA,NA,83.57,8.80,31.83,-15.25
HEG34,58908960,2012-01-01T00:00,NA,NA,NA,84.17,8.28,32.96,-21.74
HEG34,59436000,2013-01-01T00:00,NA,NA,NA,84.66,7.87,33.72,-14.36
HEG34,59961600,2014-01-01T00:00,NA,NA,NA,85.57,9.63,31.99,-10.36
HEG34,60487200,2015-01-01T00:00,NA,NA,NA,81.98,9.34,36.98,-10.63
HEG35,57332160,2009-01-01T00:00,NA,NA,NA,84.24,8.55,33.36,-19.66
HEG35,57857760,2010-01-01T00:00,NA,NA,NA,88.38,7.20,34.31,-19.02
HEG35,58383360,2011-01-01T00:00,NA,NA,NA,83.85,9.04,32.63,-14.50
HEG35,58908960,2012-01-01T00:00,NA,NA,NA,83.10,8.52,33.75,-21.47
HEG35,59436000,2013-01-01T00:00,NA,NA,NA,85.65,8.03,32.64,-14.24
HEG35,59961600,2014-01-01T00:00,NA,NA,NA,86.54,9.66,31.98,-9.95
HEG35,60487200,2015-01-01T00:00,NA,NA,NA,81.91,9.47,36.83,-10.23
HEG36,57332160,2009-01-01T00:00,NA,NA,NA,79.86,8.77,32.77,-18.47
HEG36,57857760,2010-01-01T00:00,NA,NA,NA,81.72,7.38,33.79,-16.88
HEG36,58383360,2011-01-01T00:00,NA,NA,NA,83.28,9.36,32.36,-11.94
HEG36,58908960,2012-01-01T00:00,NA,NA,NA,84.12,8.78,33.27,-20.78
HEG36,59436000,2013-01-01T00:00,NA,NA,NA,85.01,8.14,33.15,-11.77
HEG36,59961600,2014-01-01T00:00,NA,NA,NA,85.87,9.91,31.58,-9.73
HEG36,60487200,2015-01-01T00:00,NA,NA,NA,80.10,9.74,36.70,-7.84
HEG37,57332160,2009-01-01T00:00,NA,NA,NA,83.92,8.73,33.02,-17.38
HEG37,57857760,2010-01-01T00:00,NA,NA,NA,92.04,7.32,33.95,-17.39
HEG37,58383360,2011-01-01T00:00,NA,NA,NA,88.48,9.26,32.52,-12.80
HEG37,58908960,2012-01-01T00:00,NA,NA,NA,85.27,8.72,33.76,-21.20
HEG37,59436000,2013-01-01T00:00,NA,NA,NA,85.96,8.09,33.57,-12.30
HEG37,59961600,2014-01-01T00:00,NA,NA,NA,87.04,9.86,31.89,-9.60
HEG37,60487200,2015-01-01T00:00,NA,NA,NA,83.99,9.69,36.42,-8.36
HEG38,57332160,2009-01-01T00:00,NA,NA,NA,81.56,8.49,32.89,-19.58
HEG38,57857760,2010-01-01T00:00,NA,NA,NA,81.63,7.22,34.59,-17.18
HEG38,58383360,2011-01-01T00:00,NA,NA,NA,79.34,9.15,33.83,-13.11
HEG38,58908960,2012-01-01T00:00,NA,NA,NA,80.46,8.49,33.04,-20.54
HEG38,59436000,2013-01-01T00:00,NA,NA,NA,81.82,7.99,33.38,-11.35
HEG38,59961600,2014-01-01T00:00,NA,NA,NA,83.45,9.73,32.42,-9.40
HEG38,60487200,2015-01-01T00:00,NA,NA,NA,79.16,9.42,36.38,-8.18
HEG39,57332160,2009-01-01T00:00,NA,NA,NA,83.59,8.17,31.50,-20.91
HEG39,57857760,2010-01-01T00:00,NA,NA,NA,83.27,6.93,34.35,-17.75
HEG39,58383360,2011-01-01T00:00,NA,NA,NA,81.85,8.76,31.79,-13.60
HEG39,58908960,2012-01-01T00:00,NA,NA,NA,85.34,8.17,31.41,-20.88
HEG39,59436000,2013-01-01T00:00,NA,NA,NA,90.32,7.74,33.53,-12.61
HEG39,59961600,2014-01-01T00:00,NA,NA,NA,90.26,9.38,31.90,-9.53
HEG39,60487200,2015-01-01T00:00,NA,NA,NA,86.77,9.11,36.60,-8.67
HEG40,57332160,2009-01-01T00:00,NA,NA,NA,79.62,8.83,33.56,-18.81
HEG40,57857760,2010-01-01T00:00,NA,NA,NA,81.25,7.48,34.64,-17.29
HEG40,58383360,2011-01-01T00:00,NA,NA,NA,86.41,9.34,32.17,-13.53
HEG40,58908960,2012-01-01T00:00,NA,NA,NA,83.37,8.86,34.12,-19.72
HEG40,59436000,2013-01-01T00:00,NA,NA,NA,83.76,8.27,33.46,-12.41
HEG40,59961600,2014-01-01T00:00,NA,NA,NA,85.13,9.99,32.60,-9.06
HEG40,60487200,2015-01-01T00:00,NA,NA,NA,80.59,9.84,36.98,-7.95
HEG41,57332160,2009-01-01T00:00,NA,NA,NA,81.70,7.63,32.24,-17.32
HEG41,57857760,2010-01-01T00:00,NA,NA,NA,85.37,6.93,33.66,-16.15
HEG41,58383360,2011-01-01T00:00,NA,NA,NA,NA,8.86,31.33,-13.44
HEG41,58908960,2012-01-01T00:00,NA,NA,NA,NA,9.03,35.62,-19.58
HEG41,59436000,2013-01-01T00:00,NA,NA,NA,NA,7.78,32.37,-12.47
HEG41,59961600,2014-01-01T00:00,NA,NA,NA,NA,9.47,30.94,-9.62
HEG41,60487200,2015-01-01T00:00,NA,NA,NA,NA,9.42,36.58,-9.16
HEG42,57332160,2009-01-01T00:00,NA,NA,NA,86.12,7.85,31.02,-18.74
HEG42,57857760,2010-01-01T00:00,NA,NA,NA,87.30,6.44,32.62,-16.03
HEG42,58383360,2011-01-01T00:00,NA,NA,NA,NA,8.49,30.67,-12.80
HEG42,58908960,2012-01-01T00:00,NA,NA,NA,NA,7.95,31.61,-20.37
HEG42,59436000,2013-01-01T00:00,NA,NA,NA,86.23,7.67,32.22,-12.35
HEG42,59961600,2014-01-01T00:00,NA,NA,NA,NA,9.37,30.52,-10.26
HEG42,60487200,2015-01-01T00:00,NA,NA,NA,83.10,9.20,35.19,-8.12
HEG43,57332160,2009-01-01T00:00,NA,NA,NA,81.39,8.22,32.16,-18.57
HEG43,57857760,2010-01-01T00:00,NA,NA,NA,84.47,6.73,33.89,-16.66
HEG43,58383360,2011-01-01T00:00,NA,NA,NA,80.86,8.81,31.68,-12.42
HEG43,58908960,2012-01-01T00:00,NA,NA,NA,82.57,8.07,32.21,-19.98
HEG43,59436000,2013-01-01T00:00,NA,NA,NA,84.29,7.56,32.23,-12.26
HEG43,59961600,2014-01-01T00:00,NA,NA,NA,84.65,9.40,31.42,-10.37
HEG43,60487200,2015-01-01T00:00,NA,NA,NA,80.27,9.06,35.74,-10.38
HEG44,57332160,2009-01-01T00:00,NA,NA,NA,83.44,7.98,32.10,-18.40
HEG44,57857760,2010-01-01T00:00,NA,NA,NA,83.87,6.60,33.33,-17.14
HEG44,58383360,2011-01-01T00:00,NA,NA,NA,80.94,8.64,31.17,-14.16
HEG44,58908960,2012-01-01T00:00,NA,NA,NA,82.09,7.99,32.73,-21.90
HEG44,59436000,2013-01-01T00:00,NA,NA,NA,84.38,7.36,32.76,-13.09
HEG44,59961600,2014-01-01T00:00,NA,NA,NA,85.23,9.20,31.17,-10.46
HEG44,60487200,2015-01-01T00:00,NA,NA,NA,80.67,8.93,35.57,-9.41
HEG45,57332160,2009-01-01T00:00,NA,NA,NA,NA,8.07,31.56,-17.27
HEG45,57857760,2010-01-01T00:00,NA,NA,NA,NA,6.65,32.59,-17.52
HEG45,58383360,2011-01-01T00:00,NA,NA,NA,NA,8.80,31.07,-14.32
HEG45,58908960,2012-01-01T00:00,NA,NA,NA,NA,8.58,33.90,-18.71
HEG45,59436000,2013-01-01T00:00,NA,NA,NA,84.61,8.01,33.68,-12.20
HEG45,59961600,2014-01-01T00:00,NA,NA,NA,NA,9.79,31.84,-9.80
HEG45,60487200,2015-01-01T00:00,NA,NA,NA,80.99,9.57,36.48,-8.26
HEG46,57332160,2009-01-01T00:00,NA,NA,NA,82.87,8.71,34.09,-18.38
HEG46,57857760,2010-01-01T00:00,NA,NA,NA,86.88,7.32,35.38,-17.02
HEG46,58383360,2011-01-01T00:00,NA,NA,NA,85.61,9.29,32.92,-13.56
HEG46,58908960,2012-01-01T00:00,NA,NA,NA,85.41,8.71,34.45,-21.28
HEG46,59436000,2013-01-01T00:00,NA,NA,NA,87.89,8.21,34.13,-14.26
HEG46,59961600,2014-01-01T00:00,NA,NA,NA,89.39,9.87,33.15,-10.15
HEG46,60487200,2015-01-01T00:00,NA,NA,NA,87.53,9.64,36.81,-10.79
HEG47,57332160,2009-01-01T00:00,NA,NA,NA,82.18,8.15,32.67,-19.80
HEG47,57857760,2010-01-01T00:00,NA,NA,NA,84.85,6.71,33.53,-18.79
HEG47,58383360,2011-01-01T00:00,NA,NA,NA,84.19,8.66,31.86,-14.25
HEG47,58908960,2012-01-01T00:00,NA,NA,NA,87.21,8.11,32.62,-21.81
HEG47,59436000,2013-01-01T00:00,NA,NA,NA,96.74,7.75,33.28,-15.54
HEG47,59961600,2014-01-01T00:00,NA,NA,NA,94.58,9.43,32.41,-10.02
HEG47,60487200,2015-01-01T00:00,NA,NA,NA,85.83,9.15,36.13,-12.67
HEG48,57332160,2009-01-01T00:00,NA,NA,NA,81.89,8.10,33.01,-22.56
HEG48,57857760,2010-01-01T00:00,NA,NA,NA,84.64,6.72,34.03,-19.33
HEG48,58383360,2011-01-01T00:00,565.65,NA,NA,83.16,8.82,32.06,-15.13
HEG48,58908960,2012-01-01T00:00,NA,NA,NA,83.61,8.35,33.79,-20.65
HEG48,59436000,2013-01-01T00:00,752.33,NA,NA,85.36,8.01,33.62,-15.66
HEG48,59961600,2014-01-01T00:00,NA,NA,NA,86.29,9.63,32.60,-10.06
HEG48,60487200,2015-01-01T00:00,612.77,NA,NA,83.14,9.33,37.07,-12.97
HEG49,57332160,2009-01-01T00:00,NA,NA,NA,82.04,8.19,32.77,-22.95
HEG49,57857760,2010-01-01T00:00,NA,NA,NA,83.01,6.95,33.65,-19.07
HEG49,58383360,2011-01-01T00:00,NA,NA,NA,82.49,8.84,32.23,-14.56
HEG49,58908960,2012-01-01T00:00,NA,NA,NA,84.22,8.27,33.23,-21.82
HEG49,59436000,2013-01-01T00:00,NA,NA,NA,84.15,7.87,32.61,-15.16
HEG49,59961600,2014-01-01T00:00,NA,NA,NA,86.57,9.50,32.02,-9.89
HEG49,60487200,2015-01-01T00:00,NA,NA,NA,84.04,9.22,36.12,-12.46
HEG50,57332160,2009-01-01T00:00,NA,NA,NA,80.33,8.50,33.07,-21.96
HEG50,57857760,2010-01-01T00:00,NA,NA,NA,81.18,7.10,34.36,-18.78
HEG50,58383360,2011-01-01T00:00,NA,NA,NA,80.70,8.99,32.53,-14.45
HEG50,58908960,2012-01-01T00:00,NA,NA,NA,84.51,8.44,33.21,-21.37
HEG50,59436000,2013-01-01T00:00,NA,NA,NA,87.63,8.03,32.82,-15.13
HEG50,59961600,2014-01-01T00:00,NA,NA,NA,89.21,9.67,31.52,-9.90
HEG50,60487200,2015-01-01T00:00,NA,NA,NA,85.62,9.35,36.42,-12.55
HET38,57332160,2009-01-01T00:00,NA,45.00,NA,80.87,8.18,30.66,-17.13
HET38,57857760,2010-01-01T00:00,NA,NA,NA,79.57,6.69,31.21,-13.67
HET38,58383360,2011-01-01T00:00,NA,NA,NA,NA,8.89,28.48,-12.91
HET38,58908960,2012-01-01T00:00,NA,364.00,689.32,74.68,8.22,31.54,-18.48
HET38,59436000,2013-01-01T00:00,NA,NA,717.42,78.59,7.47,31.17,-12.81
HET38,59961600,2014-01-01T00:00,NA,458.47,726.73,85.71,9.33,29.54,-10.43
HET38,60487200,2015-01-01T00:00,NA,341.59,NA,74.82,9.09,34.17,-7.75
HET44,57332160,2009-01-01T00:00,NA,649.08,NA,79.14,8.09,30.48,-16.93
HET44,57857760,2010-01-01T00:00,NA,604.05,NA,80.84,6.51,31.10,-13.15
HET44,58383360,2011-01-01T00:00,NA,396.86,NA,76.75,8.81,30.16,-12.74
HET44,58908960,2012-01-01T00:00,NA,527.40,NA,80.07,7.97,31.28,-18.29
HET44,59436000,2013-01-01T00:00,NA,652.92,NA,82.42,7.41,31.78,-12.29
HET44,59961600,2014-01-01T00:00,NA,630.54,NA,82.36,9.37,30.58,-10.52
HET44,60487200,2015-01-01T00:00,NA,573.45,1252.11,78.23,8.95,35.19,-7.63
HEW01,57332160,2009-01-01T00:00,NA,NA,NA,88.30,7.19,27.15,-19.23
HEW01,57857760,2010-01-01T00:00,NA,NA,NA,88.72,6.00,30.41,-17.35
HEW01,58383360,2011-01-01T00:00,NA,NA,NA,89.43,7.91,27.84,-14.57
HEW01,58908960,2012-01-01T00:00,NA,NA,NA,93.39,7.31,29.69,-19.30
HEW01,59436000,2013-01-01T00:00,NA,NA,NA,92.72,6.76,29.38,-13.44
HEW01,59961600,2014-01-01T00:00,NA,NA,NA,93.50,8.62,29.54,-10.23
HEW01,60487200,2015-01-01T00:00,NA,NA,NA,89.49,8.27,33.20,-9.05
HEW02,57332160,2009-01-01T00:00,NA,NA,NA,88.07,7.71,28.60,-17.08
HEW02,57857760,2010-01-01T00:00,NA,NA,NA,91.12,6.34,30.62,-15.94
HEW02,58383360,2011-01-01T00:00,NA,NA,NA,95.06,8.38,29.43,-13.19
HEW02,58908960,2012-01-01T00:00,NA,NA,NA,97.66,7.81,30.00,-19.41
HEW02,59436000,2013-01-01T00:00,NA,NA,NA,98.81,7.17,29.59,-12.35
HEW02,59961600,2014-01-01T00:00,NA,NA,NA,98.47,8.94,29.69,-10.10
HEW02,60487200,2015-01-01T00:00,NA,NA,NA,94.60,8.73,34.47,-9.75
HEW03,57332160,2009-01-01T00:00,NA,NA,NA,85.13,7.72,29.30,-16.78
HEW03,57857760,2010-01-01T00:00,NA,NA,NA,87.20,6.32,31.17,-14.48
HEW03,58383360,2011-01-01T00:00,NA,NA,NA,88.58,8.39,28.56,-12.77
HEW03,58908960,2012-01-01T00:00,NA,NA,NA,86.77,7.69,29.72,-18.75
HEW03,59436000,2013-01-01T00:00,NA,NA,NA,87.85,NA,NA,NA
HEW03,59961600,2014-01-01T00:00,NA,NA,NA,88.81,NA,NA,NA
HEW03,60487200,2015-01-01T00:00,NA,NA,NA,83.40,8.64,33.45,-9.12
HEW04,57332160,2009-01-01T00:00,NA,NA,NA,86.36,7.11,29.78,-18.54
HEW04,57857760,2010-01-01T00:00,NA,NA,NA,89.07,5.71,31.34,-18.91
HEW04,58383360,2011-01-01T00:00,NA,NA,NA,90.38,7.81,29.00,-13.28
HEW04,58908960,2012-01-01T00:00,NA,NA,NA,95.60,7.13,30.22,-22.21
HEW04,59436000,2013-01-01T00:00,NA,NA,NA,88.52,6.86,29.92,-14.49
HEW04,59961600,2014-01-01T00:00,NA,NA,NA,90.17,8.62,27.93,-11.54
HEW04,60487200,2015-01-01T00:00,NA,NA,NA,87.05,8.26,33.45,-11.89
HEW05,57332160,2009-01-01T00:00,NA,NA,NA,85.56,7.62,29.55,-18.47
HEW05,57857760,2010-01-01T00:00,NA,NA,NA,86.11,6.33,31.46,-15.59
HEW05,58383360,2011-01-01T00:00,NA,NA,NA,83.54,8.33,27.42,-13.18
HEW05,58908960,2012-01-01T00:00,NA,NA,NA,85.25,7.58,28.94,-19.99
HEW05,59436000,2013-01-01T00:00,NA,NA,NA,86.57,7.07,30.06,-13.02
HEW05,59961600,2014-01-01T00:00,NA,NA,NA,88.68,8.82,28.23,-10.43
HEW05,60487200,2015-01-01T00:00,NA,NA,NA,84.64,8.43,31.14,-10.71
HEW06,57332160,2009-01-01T00:00,NA,NA,NA,90.99,7.53,28.59,-17.93
HEW06,57857760,2010-01-01T00:00,NA,NA,NA,92.80,6.14,31.07,-14.12
HEW06,58383360,2011-01-01T00:00,NA,NA,NA,92.56,8.13,27.27,-12.98
HEW06,58908960,2012-01-01T00:00,NA,NA,NA,92.32,7.33,28.10,-19.47
HEW06,59436000,2013-01-01T00:00,NA,NA,NA,89.13,7.22,29.51,-11.81
HEW06,59961600,2014-01-01T00:00,NA,NA,NA,90.90,8.97,28.75,-10.00
HEW06,60487200,2015-01-01T00:00,NA,NA,NA,88.34,8.57,31.15,-9.81
HEW07,57332160,2009-01-01T00:00,NA,NA,NA,86.62,8.01,28.99,-17.03
HEW07,57857760,2010-01-01T00:00,NA,NA,NA,88.21,6.71,31.56,-14.45
HEW07,58383360,2011-01-01T00:00,NA,NA,NA,86.36,8.71,28.56,-13.09
HEW07,58908960,2012-01-01T00:00,NA,NA,NA,87.63,8.02,28.89,-19.16
HEW07,59436000,2013-01-01T00:00,NA,NA,NA,91.06,7.48,30.65,-12.04
HEW07,59961600,2014-01-01T00:00,NA,NA,NA,93.29,9.34,29.46,-10.25
HEW07,60487200,2015-01-01T00:00,NA,NA,NA,86.39,8.99,33.74,-8.19
HEW08,57332160,2009-01-01T00:00,NA,NA,NA,90.17,6.90,27.39,-18.11
HEW08,57857760,2010-01-01T00:00,NA,NA,NA,93.39,5.47,28.67,-14.23
HEW08,58383360,2011-01-01T00:00,NA,NA,NA,90.54,7.59,26.17,-13.73
HEW08,58908960,2012-01-01T00:00,NA,NA,NA,92.59,6.72,26.77,-19.25
HEW08,59436000,2013-01-01T00:00,NA,NA,NA,92.87,6.20,27.51,-13.13
HEW08,59961600,2014-01-01T00:00,NA,NA,NA,93.61,8.03,26.01,-11.49
HEW08,60487200,2015-01-01T00:00,NA,NA,NA,89.17,7.66,30.42,-9.60
HEW09,57332160,2009-01-01T00:00,NA,NA,NA,89.67,7.62,28.10,-17.08
HEW09,57857760,2010-01-01T00:00,NA,NA,NA,86.28,6.34,31.26,-14.46
HEW09,58383360,2011-01-01T00:00,NA,NA,NA,87.90,8.36,27.87,-13.36
HEW09,58908960,2012-01-01T00:00,NA,NA,NA,90.19,7.54,28.08,-19.38
HEW09,59436000,2013-01-01T00:00,NA,NA,NA,89.96,7.00,28.95,-12.44
HEW09,59961600,2014-01-01T00:00,NA,NA,NA,89.06,8.79,28.10,-10.57
HEW09,60487200,2015-01-01T00:00,NA,NA,NA,84.19,8.49,32.14,-8.55
HEW10,57332160,2009-01-01T00:00,NA,NA,NA,87.71,7.85,26.58,-16.48
HEW10,57857760,2010-01-01T00:00,NA,NA,NA,88.14,6.52,30.21,-15.10
HEW10,58383360,2011-01-01T00:00,NA,NA,NA,92.77,8.56,28.12,-13.42
HEW10,58908960,2012-01-01T00:00,NA,NA,NA,94.70,7.99,27.09,-19.08
HEW10,59436000,2013-01-01T00:00,NA,NA,NA,89.16,7.50,28.64,-11.61
HEW10,59961600,2014-01-01T00:00,NA,NA,NA,90.92,9.31,27.52,-9.58
HEW10,60487200,2015-01-01T00:00,NA,NA,NA,86.91,9.09,31.96,-8.03
HEW11,57332160,2009-01-01T00:00,NA,NA,NA,85.72,7.43,26.80,-16.73
HEW11,57857760,2010-01-01T00:00,NA,NA,NA,87.79,6.20,30.33,-14.94
HEW11,58383360,2011-01-01T00:00,NA,NA,NA,86.37,8.19,26.72,-13.41
HEW11,58908960,2012-01-01T00:00,NA,NA,NA,88.34,7.49,28.08,-19.49
HEW11,59436000,2013-01-01T00:00,NA,NA,NA,93.20,6.92,28.52,-12.45
HEW11,59961600,2014-01-01T00:00,NA,NA,NA,95.11,8.77,28.23,-10.53
HEW11,60487200,2015-01-01T00:00,NA,NA,NA,85.60,8.51,31.82,-8.72
HEW12,57332160,2009-01-01T00:00,NA,NA,NA,88.89,7.73,26.66,-16.91
HEW12,57857760,2010-01-01T00:00,NA,NA,NA,90.18,6.47,29.89,-15.75
HEW12,58383360,2011-01-01T00:00,NA,NA,NA,91.50,8.40,27.25,-14.09
HEW12,58908960,2012-01-01T00:00,NA,NA,NA,93.65,7.80,27.96,-20.22
HEW12,59436000,2013-01-01T00:00,NA,NA,NA,95.47,7.21,27.87,-12.37
HEW12,59961600,2014-01-01T00:00,NA,NA,NA,96.72,8.94,26.90,-9.95
HEW12,60487200,2015-01-01T00:00,NA,NA,NA,91.62,8.76,31.83,-8.62
HEW13,57332160,2009-01-01T00:00,NA,NA,NA,83.90,7.91,29.00,-16.45
HEW13,57857760,2010-01-01T00:00,NA,NA,NA,86.81,6.25,30.72,-14.25
HEW13,58383360,2011-01-01T00:00,NA,NA,NA,90.86,8.28,27.36,-12.97
HEW13,58908960,2012-01-01T00:00,NA,NA,NA,92.79,7.27,28.58,-18.94
HEW13,59436000,2013-01-01T00:00,NA,NA,NA,89.00,7.04,28.75,-11.90
HEW13,59961600,2014-01-01T00:00,NA,NA,NA,90.17,8.82,28.20,-10.21
HEW13,60487200,2015-01-01T00:00,NA,NA,NA,86.49,8.53,32.63,-8.65
HEW14,57332160,2009-01-01T00:00,NA,NA,NA,86.71,7.40,31.35,-19.39
HEW14,57857760,2010-01-01T00:00,NA,NA,NA,89.16,5.89,32.60,-15.84
HEW14,58383360,2011-01-01T00:00,NA,NA,NA,88.04,7.89,28.36,-13.50
HEW14,58908960,2012-01-01T00:00,NA,NA,NA,90.82,7.11,29.93,-21.38
HEW14,59436000,2013-01-01T00:00,NA,NA,NA,90.68,6.60,30.95,-13.58
HEW14,59961600,2014-01-01T00:00,NA,NA,NA,93.48,8.32,28.20,-12.76
HEW14,60487200,2015-01-01T00:00,NA,NA,NA,88.97,7.93,32.60,-10.08
HEW15,57332160,2009-01-01T00:00,NA,NA,NA,86.09,8.13,30.63,-18.63
HEW15,57857760,2010-01-01T00:00,NA,NA,NA,86.56,6.81,34.15,-17.70
HEW15,58383360,2011-01-01T00:00,NA,NA,NA,87.86,8.53,30.19,-14.79
HEW15,58908960,2012-01-01T00:00,NA,NA,NA,90.48,7.95,29.95,-21.15
HEW15,59436000,2013-01-01T00:00,NA,NA,NA,92.83,7.45,30.01,-13.47
HEW15,59961600,2014-01-01T00:00,NA,NA,NA,97.20,9.07,29.18,-11.00
HEW15,60487200,2015-01-01T00:00,NA,NA,NA,87.12,9.07,34.65,-9.00
HEW16,57332160,2009-01-01T00:00,NA,NA,NA,88.80,7.91,27.07,-17.85
HEW16,57857760,2010-01-01T00:00,NA,NA,NA,87.40,6.61,31.07,-15.20
HEW16,58383360,2011-01-01T00:00,NA,NA,NA,88.66,8.57,27.58,-13.56
HEW16,58908960,2012-01-01T00:00,NA,NA,NA,90.58,7.88,28.49,-19.87
HEW16,59436000,2013-01-01T00:00,NA,NA,NA,92.82,7.33,28.53,-12.19
HEW16,59961600,2014-01-01T00:00,NA,NA,NA,93.02,9.09,28.89,-10.48
HEW16,60487200,2015-01-01T00:00,NA,NA,NA,87.98,8.83,33.73,-8.82
HEW17,57332160,2009-01-01T00:00,NA,NA,NA,87.45,7.14,28.32,-18.65
HEW17,57857760,2010-01-01T00:00,NA,NA,NA,89.50,5.81,30.34,-14.57
HEW17,58383360,2011-01-01T00:00,NA,NA,NA,88.60,7.87,27.34,-13.33
HEW17,58908960,2012-01-01T00:00,NA,NA,NA,91.30,7.07,28.07,-19.28
HEW17,59436000,2013-01-01T00:00,NA,NA,NA,91.33,6.61,29.85,-12.47
HEW17,59961600,2014-01-01T00:00,NA,NA,NA,93.06,8.44,28.09,-10.99
HEW17,60487200,2015-01-01T00:00,NA,NA,NA,85.54,8.23,32.51,-10.00
HEW18,57332160,2009-01-01T00:00,NA,NA,NA,84.72,7.60,30.65,-18.09
HEW18,57857760,2010-01-01T00:00,NA,NA,NA,89.06,6.15,30.04,-15.20
HEW18,58383360,2011-01-01T00:00,NA,NA,NA,79.70,8.25,29.46,-13.18
HEW18,58908960,2012-01-01T00:00,NA,NA,NA,83.69,7.70,30.30,-20.58
HEW18,59436000,2013-01-01T00:00,NA,NA,NA,86.63,7.28,29.13,-11.41
HEW18,59961600,2014-01-01T00:00,NA,NA,NA,88.78,9.10,28.60,-10.04
HEW18,60487200,2015-01-01T00:00,NA,NA,NA,85.07,8.74,33.16,-9.55
HEW19,57332160,2009-01-01T00:00,NA,NA,NA,86.82,6.29,26.10,-18.86
HEW19,57857760,2010-01-01T00:00,NA,NA,NA,90.77,4.63,28.61,-15.72
HEW19,58383360,2011-01-01T00:00,NA,NA,NA,89.57,6.65,25.64,-14.73
HEW19,58908960,2012-01-01T00:00,NA,NA,NA,93.39,5.86,25.91,-21.03
HEW19,59436000,2013-01-01T00:00,NA,NA,NA,94.95,5.36,27.06,-14.40
HEW19,59961600,2014-01-01T00:00,NA,NA,NA,94.12,7.22,27.37,-12.54
HEW19,60487200,2015-01-01T00:00,NA,NA,NA,91.38,6.88,30.70,-10.77
HEW20,57332160,2009-01-01T00:00,NA,NA,NA,84.83,7.63,29.63,-18.27
HEW20,57857760,2010-01-01T00:00,NA,NA,NA,88.13,6.15,29.70,-15.50
HEW20,58383360,2011-01-01T00:00,NA,NA,NA,87.06,8.26,29.29,-12.87
HEW20,58908960,2012-01-01T00:00,NA,NA,NA,87.21,7.50,29.39,-20.43
HEW20,59436000,2013-01-01T00:00,NA,NA,NA,90.50,6.93,29.00,-11.94
HEW20,59961600,2014-01-01T00:00,NA,NA,NA,92.87,8.72,27.69,-10.45
HEW20,60487200,2015-01-01T00:00,NA,NA,NA,91.32,8.30,31.69,-10.25
HEW21,57332160,2009-01-01T00:00,NA,NA,NA,87.63,7.16,27.16,-18.63
HEW21,57857760,2010-01-01T00:00,NA,NA,NA,91.05,5.89,30.33,-15.07
HEW21,58383360,2011-01-01T00:00,NA,NA,NA,91.49,7.87,26.59,-13.36
HEW21,58908960,2012-01-01T00:00,NA,NA,NA,91.23,7.19,28.59,-19.76
HEW21,59436000,2013-01-01T00:00,NA,NA,NA,93.57,6.61,27.91,-12.60
HEW21,59961600,2014-01-01T00:00,NA,NA,NA,94.08,8.41,28.63,-10.75
HEW21,60487200,2015-01-01T00:00,NA,NA,NA,91.27,8.03,31.99,-9.59
