plotID,timestamp,datetime,P_RT_NRT,P_RT_NRT_01,P_RT_NRT_02,rH_200,Ta_200,Ta_200_max,Ta_200_min
SEG16,59480640,2013-02-01T00:00,NA,NA,NA,100.00,-0.39,6.43,-9.96
SEG16,59520960,2013-03-01T00:00,NA,NA,NA,98.89,-2.25,11.76,-18.82
SEG16,59565600,2013-04-01T00:00,NA,NA,NA,96.55,7.61,24.00,-8.25
SEG16,59608800,2013-05-01T00:00,NA,NA,NA,96.17,13.51,26.38,-1.92
SEG16,59653440,2013-06-01T00:00,NA,NA,NA,98.48,16.29,31.40,2.94
SEG16,59696640,2013-07-01T00:00,NA,NA,NA,96.03,19.07,33.22,5.65
SEG16,59741280,2013-08-01T00:00,NA,NA,NA,96.93,17.50,32.66,6.08
SEG16,59785920,2013-09-01T00:00,NA,NA,NA,97.73,12.06,24.72,-1.90
SEG16,59829120,2013-10-01T00:00,NA,NA,NA,97.39,9.87,20.09,-4.39
SEG16,59873760,2013-11-01T00:00,NA,NA,NA,99.72,4.67,14.89,-5.70
SEG16,59916960,2013-12-01T00:00,NA,NA,NA,99.98,3.30,10.47,-5.05
SEG16,59961600,2014-01-01T00:00,NA,NA,NA,97.50,-0.90,11.41,-16.18
SEG16,60006240,2014-02-01T00:00,NA,NA,NA,93.63,3.12,12.14,-8.96
SEG16,60046560,2014-03-01T00:00,NA,NA,NA,93.98,5.77,20.50,-5.89
SEG16,60091200,2014-04-01T00:00,NA,NA,NA,94.12,9.93,21.91,-3.23
SEG16,60134400,2014-05-01T00:00,NA,NA,NA,93.53,12.33,28.48,-3.11
SEG16,60179040,2014-06-01T00:00,NA,NA,NA,88.73,15.62,31.41,1.17
SEG16,60222240,2014-07-01T00:00,NA,NA,NA,86.37,20.75,33.87,5.84
SEG16,60266880,2014-08-01T00:00,NA,NA,NA,88.50,16.15,29.87,2.41
SEG16,60311520,2014-09-01T00:00,NA,NA,NA,99.13,14.58,27.04,1.72
SEG16,60354720,2014-10-01T00:00,NA,NA,NA,99.99,10.79,21.09,-1.34
SEG16,60399360,2014-11-01T00:00,NA,NA,NA,100.00,5.69,17.05,-3.77
SEG16,60442560,2014-12-01T00:00,NA,NA,NA,99.89,1.84,11.72,-10.52
SEG16,60487200,2015-01-01T00:00,NA,NA,NA,98.97,2.08,11.88,-6.35
SEG16,60531840,2015-02-01T00:00,NA,NA,NA,96.38,0.37,10.66,-11.18
SEG16,60572160,2015-03-01T00:00,NA,NA,NA,90.47,4.66,16.80,-7.02
SEG16,60616800,2015-04-01T00:00,NA,NA,NA,80.95,7.81,21.96,-4.32
SEG16,60660000,2015-05-01T00:00,NA,NA,NA,83.75,11.36,25.54,-2.69
SEG16,60704640,2015-06-01T00:00,NA,NA,NA,86.06,14.97,29.17,0.13
SEG16,60747840,2015-07-01T00:00,NA,NA,NA,77.03,18.25,37.25,2.96
SEG16,60792480,2015-08-01T00:00,NA,NA,NA,66.49,20.28,37.07,2.23
SEG16,60837120,2015-09-01T00:00,NA,NA,NA,79.23,13.10,27.87,-0.32
SEG16,60880320,2015-10-01T00:00,NA,NA,NA,83.73,7.49,21.19,-4.18
SEG16,60924960,2015-11-01T00:00,NA,NA,NA,89.53,6.41,17.00,-5.30
SEG16,60968160,2015-12-01T00:00,NA,NA,NA,85.48,6.31,14.45,-4.17
SEG17,57332160,2009-01-01T00:00,NA,NA,NA,92.07,-3.11,4.54,-22.23
SEG17,57376800,2009-02-01T00:00,NA,NA,NA,90.09,-0.39,6.77,-19.11
SEG17,57417120,2009-03-01T00:00,NA,NA,NA,84.55,3.95,12.89,-6.91
SEG17,57461760,2009-04-01T00:00,NA,NA,NA,64.99,11.38,25.50,-3.25
SEG17,57504960,2009-05-01T00:00,NA,NA,NA,73.39,12.59,25.29,-0.60
SEG17,57549600,2009-06-01T00:00,NA,NA,NA,77.36,14.49,27.83,0.96
SEG17,57592800,2009-07-01T00:00,NA,NA,NA,75.28,18.43,29.43,6.74
SEG17,57637440,2009-08-01T00:00,NA,NA,NA,70.50,18.23,30.20,3.55
SEG17,57682080,2009-09-01T00:00,NA,NA,NA,77.31,13.92,30.18,2.10
SEG17,57725280,2009-10-01T00:00,NA,NA,NA,88.99,6.88,19.59,-3.77
SEG17,57769920,2009-11-01T00:00,NA,NA,NA,89.39,6.45,13.74,-2.11
SEG17,57813120,2009-12-01T00:00,NA,NA,NA,92.77,-1.01,7.77,-20.85
SEG17,57857760,2010-01-01T00:00,NA,NA,NA,88.09,-6.21,0.77,-25.70
SEG17,57902400,2010-02-01T00:00,NA,NA,NA,86.86,-1.30,10.42,-8.72
SEG17,57942720,2010-03-01T00:00,NA,NA,NA,81.64,3.51,21.19,-10.55
SEG17,57987360,2010-04-01T00:00,NA,NA,NA,71.62,7.54,23.46,-5.85
SEG17,58030560,2010-05-01T00:00,NA,NA,NA,83.31,10.27,21.43,-3.17
SEG17,58075200,2010-06-01T00:00,NA,NA,NA,74.33,15.84,28.93,2.54
SEG17,58118400,2010-07-01T00:00,NA,NA,NA,66.94,20.86,35.05,7.34
SEG17,58163040,2010-08-01T00:00,NA,NA,NA,82.94,17.48,27.98,6.78
SEG17,58207680,2010-09-01T00:00,NA,NA,NA,86.75,12.10,23.56,-0.61
SEG17,58250880,2010-10-01T00:00,NA,NA,NA,84.33,6.71,17.34,-5.78
SEG17,58295520,2010-11-01T00:00,NA,NA,NA,92.27,3.86,16.03,-7.90
SEG17,58338720,2010-12-01T00:00,NA,NA,NA,92.69,-5.54,3.98,-19.53
SEG17,58383360,2011-01-01T00:00,NA,NA,NA,92.99,0.33,9.07,-9.53
SEG17,58428000,2011-02-01T00:00,NA,NA,NA,75.99,-1.28,8.91,-17.31
SEG17,58468320,2011-03-01T00:00,NA,NA,NA,77.57,2.80,15.02,-12.23
SEG17,58512960,2011-04-01T00:00,NA,NA,NA,70.77,11.01,23.48,-2.70
SEG17,58556160,2011-05-01T00:00,NA,NA,NA,69.40,13.13,30.30,-4.94
SEG17,58600800,2011-06-01T00:00,NA,NA,NA,75.72,16.59,30.07,4.23
SEG17,58644000,2011-07-01T00:00,NA,NA,NA,82.79,16.75,27.94,7.64
SEG17,58688640,2011-08-01T00:00,NA,NA,NA,83.14,17.26,29.11,7.00
SEG17,58733280,2011-09-01T00:00,NA,NA,NA,85.12,13.95,26.85,2.82
SEG17,58776480,2011-10-01T00:00,NA,NA,NA,89.57,8.78,26.94,-3.88
SEG17,58821120,2011-11-01T00:00,NA,NA,NA,94.80,3.30,14.24,-5.97
SEG17,58864320,2011-12-01T00:00,NA,NA,NA,92.61,3.67,11.72,-2.27
SEG17,58908960,2012-01-01T00:00,NA,NA,NA,89.56,0.83,11.20,-11.41
SEG17,58953600,2012-02-01T00:00,NA,NA,NA,84.20,-2.74,10.47,-22.23
SEG17,58995360,2012-03-01T00:00,NA,NA,NA,79.28,5.72,18.02,-5.67
SEG17,59040000,2012-04-01T00:00,NA,NA,NA,74.93,7.73,29.22,-5.26
SEG17,59083200,2012-05-01T00:00,NA,NA,NA,70.06,13.58,29.93,-1.59
SEG17,59127840,2012-06-01T00:00,NA,NA,NA,75.16,14.88,30.64,1.03
SEG17,59171040,2012-07-01T00:00,NA,NA,NA,81.36,17.35,31.33,6.24
SEG17,59215680,2012-08-01T00:00,NA,NA,NA,81.10,17.12,33.25,4.54
SEG17,59260320,2012-09-01T00:00,NA,NA,NA,80.66,13.08,27.63,0.27
SEG17,59303520,2012-10-01T00:00,NA,NA,NA,88.57,7.86,22.11,-8.75
SEG17,59348160,2012-11-01T00:00,NA,NA,NA,94.30,4.39,11.14,-6.43
SEG17,59391360,2012-12-01T00:00,NA,NA,NA,94.29,-1.02,10.77,-16.19
SEG17,59436000,2013-01-01T00:00,NA,NA,NA,92.87,-0.87,10.84,-16.70
SEG17,59480640,2013-02-01T00:00,NA,NA,NA,93.52,-0.67,5.74,-7.88
SEG17,59520960,2013-03-01T00:00,NA,NA,NA,78.11,-2.45,12.55,-19.99
SEG17,59565600,2013-04-01T00:00,NA,NA,NA,74.47,7.34,23.57,-11.98
SEG17,59608800,2013-05-01T00:00,NA,NA,NA,76.97,13.30,26.20,-2.50
SEG17,59653440,2013-06-01T00:00,NA,NA,NA,77.28,16.06,31.47,2.91
SEG17,59696640,2013-07-01T00:00,NA,NA,NA,75.34,18.78,32.46,5.25
SEG17,59741280,2013-08-01T00:00,NA,NA,NA,79.42,17.50,31.93,5.87
SEG17,59785920,2013-09-01T00:00,NA,NA,NA,87.67,12.02,24.92,-1.78
SEG17,59829120,2013-10-01T00:00,NA,NA,NA,86.98,10.04,21.14,-5.02
SEG17,59873760,2013-11-01T00:00,NA,NA,NA,93.62,4.36,14.15,-8.08
SEG17,59916960,2013-12-01T00:00,NA,NA,NA,89.71,3.55,11.30,-5.56
SEG17,59961600,2014-01-01T00:00,NA,NA,NA,90.73,-0.59,11.08,-15.94
SEG17,60006240,2014-02-01T00:00,NA,NA,NA,83.21,3.75,13.62,-8.35
SEG17,60046560,2014-03-01T00:00,NA,NA,NA,83.64,5.66,19.61,-6.02
SEG17,60091200,2014-04-01T00:00,NA,NA,NA,80.61,10.10,22.00,-2.95
SEG17,60134400,2014-05-01T00:00,NA,NA,NA,78.76,12.20,28.12,-3.63
SEG17,60179040,2014-06-01T00:00,NA,NA,NA,76.75,15.18,32.01,1.66
SEG17,60222240,2014-07-01T00:00,NA,NA,NA,75.44,20.28,33.14,5.10
SEG17,60266880,2014-08-01T00:00,NA,NA,NA,79.35,15.79,28.57,1.73
SEG17,60311520,2014-09-01T00:00,NA,NA,NA,87.07,14.52,25.96,0.26
SEG17,60354720,2014-10-01T00:00,NA,NA,NA,93.46,10.87,21.73,-0.97
SEG17,60399360,2014-11-01T00:00,NA,NA,NA,93.96,5.82,18.29,-3.66
SEG17,60442560,2014-12-01T00:00,NA,NA,NA,94.11,1.64,11.20,-11.68
SEG17,60487200,2015-01-01T00:00,NA,NA,NA,92.00,1.77,11.49,-7.76
SEG17,60531840,2015-02-01T00:00,NA,NA,NA,86.47,0.42,10.18,-9.84
SEG17,60572160,2015-03-01T00:00,NA,NA,NA,77.98,4.56,17.45,-8.38
SEG17,60616800,2015-04-01T00:00,NA,NA,NA,70.12,7.22,21.97,-7.34
SEG17,60660000,2015-05-01T00:00,NA,NA,NA,71.40,11.26,26.22,-2.90
SEG17,60704640,2015-06-01T00:00,NA,NA,NA,71.05,14.94,29.30,-0.29
SEG17,60747840,2015-07-01T00:00,NA,NA,NA,70.80,18.01,34.93,2.40
SEG17,60792480,2015-08-01T00:00,NA,NA,NA,66.35,20.14,35.74,2.04
SEG17,60837120,2015-09-01T00:00,NA,NA,NA,82.51,12.45,26.23,-1.33
SEG17,60880320,2015-10-01T00:00,NA,NA,NA,88.25,6.94,20.31,-3.47
SEG17,60924960,2015-11-01T00:00,NA,NA,NA,91.06,6.12,16.77,-5.12
SEG17,60968160,2015-12-01T00:00,NA,NA,NA,86.41,6.06,13.81,-4.52
SEG18,57332160,2009-01-01T00:00,NA,NA,NA,90.41,-2.31,4.28,-18.76
SEG18,57376800,2009-02-01T00:00,NA,NA,NA,89.00,0.04,7.50,-10.85
SEG18,57417120,2009-03-01T00:00,NA,NA,NA,82.10,4.46,14.16,-5.45
SEG18,57461760,2009-04-01T00:00,NA,NA,NA,63.35,12.05,26.15,-1.63
SEG18,57504960,2009-05-01T00:00,NA,NA,NA,73.66,13.22,26.03,0.96
SEG18,57549600,2009-06-01T00:00,NA,NA,NA,78.14,14.99,30.50,3.07
SEG18,57592800,2009-07-01T00:00,NA,NA,NA,76.74,18.95,29.75,8.35
SEG18,57637440,2009-08-01T00:00,NA,NA,NA,72.40,18.82,30.69,7.57
SEG18,57682080,2009-09-01T00:00,NA,NA,NA,79.06,14.50,30.41,3.85
SEG18,57725280,2009-10-01T00:00,NA,NA,NA,89.62,7.41,20.53,-1.31
SEG18,57769920,2009-11-01T00:00,NA,NA,NA,87.91,6.79,14.43,-1.14
SEG18,57813120,2009-12-01T00:00,NA,NA,NA,92.15,-0.32,8.79,-16.34
SEG18,57857760,2010-01-01T00:00,NA,NA,NA,87.49,-5.70,1.77,-21.53
SEG18,57902400,2010-02-01T00:00,NA,NA,NA,85.75,-0.79,10.66,-9.25
SEG18,57942720,2010-03-01T00:00,NA,NA,NA,80.27,4.10,21.27,-8.53
SEG18,57987360,2010-04-01T00:00,NA,NA,NA,69.93,8.48,24.54,-2.81
SEG18,58030560,2010-05-01T00:00,NA,NA,NA,83.94,10.96,22.44,-0.90
SEG18,58075200,2010-06-01T00:00,NA,NA,NA,74.48,16.76,30.31,4.59
SEG18,58118400,2010-07-01T00:00,NA,NA,NA,67.86,21.60,35.82,9.58
SEG18,58163040,2010-08-01T00:00,NA,NA,NA,85.27,18.12,29.47,7.92
SEG18,58207680,2010-09-01T00:00,NA,NA,NA,88.20,12.84,24.41,2.55
SEG18,58250880,2010-10-01T00:00,NA,NA,NA,85.45,7.48,18.33,-3.49
SEG18,58295520,2010-11-01T00:00,NA,NA,NA,93.44,4.38,16.34,-7.65
SEG18,58338720,2010-12-01T00:00,NA,NA,NA,94.55,-5.10,4.45,-17.03
SEG18,58383360,2011-01-01T00:00,NA,NA,NA,95.06,0.75,9.87,-8.58
SEG18,58428000,2011-02-01T00:00,NA,NA,NA,76.74,-0.95,9.74,-15.00
SEG18,58468320,2011-03-01T00:00,NA,NA,NA,78.48,3.70,16.21,-9.28
SEG18,58512960,2011-04-01T00:00,NA,NA,NA,73.63,11.56,23.55,-0.07
SEG18,58556160,2011-05-01T00:00,NA,NA,NA,70.67,14.21,31.72,-1.30
SEG18,58600800,2011-06-01T00:00,NA,NA,NA,79.33,17.47,31.83,6.04
SEG18,58644000,2011-07-01T00:00,NA,NA,NA,86.14,17.41,27.32,8.34
SEG18,58688640,2011-08-01T00:00,NA,NA,NA,87.71,17.92,30.01,8.05
SEG18,58733280,2011-09-01T00:00,NA,NA,NA,87.98,14.94,28.35,5.13
SEG18,58776480,2011-10-01T00:00,NA,NA,NA,92.83,9.58,27.44,-1.66
SEG18,58821120,2011-11-01T00:00,NA,NA,NA,96.70,4.01,15.08,-4.97
SEG18,58864320,2011-12-01T00:00,NA,NA,NA,96.04,4.06,12.53,-1.50
SEG18,58908960,2012-01-01T00:00,NA,NA,NA,90.92,1.26,11.76,-11.09
SEG18,58953600,2012-02-01T00:00,NA,NA,NA,87.40,-2.01,11.74,-21.60
SEG18,58995360,2012-03-01T00:00,NA,NA,NA,82.99,6.50,20.14,-4.98
SEG18,59040000,2012-04-01T00:00,NA,NA,NA,76.05,8.47,29.86,-3.79
SEG18,59083200,2012-05-01T00:00,NA,NA,NA,74.51,14.38,30.20,2.43
SEG18,59127840,2012-06-01T00:00,NA,NA,NA,79.55,15.74,31.87,3.04
SEG18,59171040,2012-07-01T00:00,NA,NA,NA,84.74,18.10,32.26,8.98
SEG18,59215680,2012-08-01T00:00,NA,NA,NA,84.92,17.84,35.07,7.78
SEG18,59260320,2012-09-01T00:00,NA,NA,NA,83.33,14.13,28.95,3.62
SEG18,59303520,2012-10-01T00:00,NA,NA,NA,90.86,8.80,22.04,-5.20
SEG18,59348160,2012-11-01T00:00,NA,NA,NA,96.11,5.01,12.23,-2.03
SEG18,59391360,2012-12-01T00:00,NA,NA,NA,96.15,-0.43,11.66,-11.90
SEG18,59436000,2013-01-01T00:00,NA,NA,NA,94.82,-0.51,12.08,-13.12
SEG18,59480640,2013-02-01T00:00,NA,NA,NA,95.47,-0.14,7.60,-7.16
SEG18,59520960,2013-03-01T00:00,NA,NA,NA,77.05,-1.42,12.70,-15.68
SEG18,59565600,2013-04-01T00:00,NA,NA,NA,74.77,8.23,24.80,-8.43
SEG18,59608800,2013-05-01T00:00,NA,NA,NA,79.47,14.10,27.42,-0.54
SEG18,59653440,2013-06-01T00:00,NA,NA,NA,80.42,16.89,32.40,4.51
SEG18,59696640,2013-07-01T00:00,NA,NA,NA,78.17,19.71,33.97,7.63
SEG18,59741280,2013-08-01T00:00,NA,NA,NA,79.85,18.44,33.41,8.39
SEG18,59785920,2013-09-01T00:00,NA,NA,NA,88.47,12.71,26.01,0.09
SEG18,59829120,2013-10-01T00:00,NA,NA,NA,88.45,10.79,20.87,-1.87
SEG18,59873760,2013-11-01T00:00,NA,NA,NA,95.68,4.96,15.07,-4.38
SEG18,59916960,2013-12-01T00:00,NA,NA,NA,90.90,4.02,10.70,-3.18
SEG18,59961600,2014-01-01T00:00,NA,NA,NA,91.84,-0.33,11.62,-15.59
SEG18,60006240,2014-02-01T00:00,NA,NA,NA,85.42,4.29,13.08,-3.77
SEG18,60046560,2014-03-01T00:00,NA,NA,NA,85.83,6.56,21.05,-3.48
SEG18,60091200,2014-04-01T00:00,NA,NA,NA,86.55,10.75,22.53,-1.28
SEG18,60134400,2014-05-01T00:00,NA,NA,NA,82.63,12.98,29.36,-0.65
SEG18,60179040,2014-06-01T00:00,NA,NA,NA,78.10,16.37,32.15,4.28
SEG18,60222240,2014-07-01T00:00,NA,NA,NA,76.95,21.02,33.00,7.81
SEG18,60266880,2014-08-01T00:00,NA,NA,NA,80.48,16.97,30.30,5.29
SEG18,60311520,2014-09-01T00:00,NA,NA,NA,88.39,15.37,27.14,4.63
SEG18,60354720,2014-10-01T00:00,NA,NA,NA,95.60,11.63,22.99,2.64
SEG18,60399360,2014-11-01T00:00,NA,NA,NA,95.81,6.41,18.61,-3.52
SEG18,60442560,2014-12-01T00:00,NA,NA,NA,96.67,2.08,11.65,-9.73
SEG18,60487200,2015-01-01T00:00,NA,NA,NA,93.91,2.34,11.72,-4.61
SEG18,60531840,2015-02-01T00:00,NA,NA,NA,88.99,1.11,10.98,-8.26
SEG18,60572160,2015-03-01T00:00,NA,NA,NA,81.03,5.34,17.41,-4.17
SEG18,60616800,2015-04-01T00:00,NA,NA,NA,80.37,8.44,22.52,-3.75
SEG18,60660000,2015-05-01T00:00,NA,NA,NA,78.39,12.31,26.42,0.24
SEG18,60704640,2015-06-01T00:00,NA,NA,NA,79.99,15.81,30.53,3.56
SEG18,60747840,2015-07-01T00:00,NA,NA,NA,73.91,18.82,35.82,6.15
SEG18,60792480,2015-08-01T00:00,NA,NA,NA,69.81,20.88,36.13,5.44
SEG18,60837120,2015-09-01T00:00,NA,NA,NA,90.45,13.82,27.96,2.68
SEG18,60880320,2015-10-01T00:00,NA,NA,NA,89.53,7.96,21.33,-1.18
SEG18,60924960,2015-11-01T00:00,NA,NA,NA,94.12,6.70,17.26,-3.48
SEG18,60968160,2015-12-01T00:00,NA,NA,NA,88.86,6.60,14.68,-3.85
SEG19,57332160,2009-01-01T00:00,NA,NA,NA,90.97,-2.65,4.05,-22.15
SEG19,57376800,2009-02-01T00:00,NA,NA,NA,89.49,0.05,7.60,-16.99
SEG19,57417120,2009-03-01T00:00,NA,NA,NA,84.84,4.37,14.15,-5.64
SEG19,57461760,2009-04-01T00:00,NA,NA,NA,70.27,10.92,25.23,-3.18
SEG19,57504960,2009-05-01T00:00,NA,NA,NA,78.58,12.46,26.03,-1.51
SEG19,57549600,2009-06-01T00:00,NA,NA,NA,81.45,14.65,29.75,0.83
SEG19,57592800,2009-07-01T00:00,NA,NA,NA,79.89,18.52,29.66,6.21
SEG19,57637440,2009-08-01T00:00,NA,NA,NA,75.73,18.08,30.31,4.82
SEG19,57682080,2009-09-01T00:00,NA,NA,NA,82.26,14.05,29.14,1.63
SEG19,57725280,2009-10-01T00:00,NA,NA,NA,91.50,7.36,20.39,-3.67
SEG19,57769920,2009-11-01T00:00,NA,NA,NA,93.00,6.45,14.37,-3.44
SEG19,57813120,2009-12-01T00:00,NA,NA,NA,94.54,-0.41,8.53,-16.74
SEG19,57857760,2010-01-01T00:00,NA,NA,NA,90.63,-6.09,1.68,-25.07
SEG19,57902400,2010-02-01T00:00,NA,NA,NA,90.87,-1.13,9.29,-12.61
SEG19,57942720,2010-03-01T00:00,NA,NA,NA,87.60,3.82,21.20,-8.10
SEG19,57987360,2010-04-01T00:00,NA,NA,NA,78.80,7.89,23.72,-4.32
SEG19,58030560,2010-05-01T00:00,NA,NA,NA,89.19,10.79,22.04,-0.95
SEG19,58075200,2010-06-01T00:00,NA,NA,NA,80.70,16.34,30.68,4.58
SEG19,58118400,2010-07-01T00:00,NA,NA,NA,75.35,20.87,35.24,7.88
SEG19,58163040,2010-08-01T00:00,NA,NA,NA,88.43,17.90,28.73,8.51
SEG19,58207680,2010-09-01T00:00,NA,NA,NA,89.57,12.70,24.14,1.96
SEG19,58250880,2010-10-01T00:00,NA,NA,NA,88.36,7.26,17.67,-5.10
SEG19,58295520,2010-11-01T00:00,NA,NA,NA,95.46,4.49,16.24,-7.43
SEG19,58338720,2010-12-01T00:00,NA,NA,NA,95.83,-5.12,4.70,-19.03
SEG19,58383360,2011-01-01T00:00,NA,NA,NA,96.56,0.47,9.47,-9.34
SEG19,58428000,2011-02-01T00:00,NA,NA,NA,78.32,-0.95,9.64,-15.23
SEG19,58468320,2011-03-01T00:00,NA,NA,NA,83.48,3.34,15.53,-10.41
SEG19,58512960,2011-04-01T00:00,NA,NA,NA,76.43,11.32,22.97,-1.56
SEG19,58556160,2011-05-01T00:00,NA,NA,NA,75.18,13.41,31.45,-2.96
SEG19,58600800,2011-06-01T00:00,NA,NA,NA,80.51,17.08,31.27,5.70
SEG19,58644000,2011-07-01T00:00,NA,NA,NA,85.22,17.21,27.18,7.90
SEG19,58688640,2011-08-01T00:00,NA,NA,NA,84.76,17.70,29.26,6.90
SEG19,58733280,2011-09-01T00:00,NA,NA,NA,85.63,14.46,27.33,2.73
SEG19,58776480,2011-10-01T00:00,NA,NA,NA,90.06,9.18,26.73,-3.21
SEG19,58821120,2011-11-01T00:00,NA,NA,NA,95.64,3.04,15.56,-5.40
SEG19,58864320,2011-12-01T00:00,NA,NA,NA,92.26,4.07,12.43,-3.77
SEG19,58908960,2012-01-01T00:00,NA,NA,NA,87.03,1.48,11.64,-10.80
SEG19,58953600,2012-02-01T00:00,NA,NA,NA,82.74,-2.35,11.36,-22.90
SEG19,58995360,2012-03-01T00:00,NA,NA,NA,79.66,6.23,18.84,-4.84
SEG19,59040000,2012-04-01T00:00,NA,NA,NA,75.76,8.21,29.58,-4.58
SEG19,59083200,2012-05-01T00:00,NA,NA,NA,72.19,13.99,29.73,-0.27
SEG19,59127840,2012-06-01T00:00,NA,NA,NA,78.04,15.44,30.57,2.73
SEG19,59171040,2012-07-01T00:00,NA,NA,NA,82.39,17.92,32.22,7.44
SEG19,59215680,2012-08-01T00:00,NA,NA,NA,82.54,17.51,33.18,4.29
SEG19,59260320,2012-09-01T00:00,NA,NA,NA,83.06,13.67,28.35,1.59
SEG19,59303520,2012-10-01T00:00,NA,NA,NA,89.21,8.32,20.75,-6.98
SEG19,59348160,2012-11-01T00:00,NA,NA,NA,94.80,4.72,12.20,-4.63
SEG19,59391360,2012-12-01T00:00,NA,NA,NA,93.39,-0.65,10.11,-13.93
SEG19,59436000,2013-01-01T00:00,NA,NA,NA,91.26,-0.60,11.37,-15.99
SEG19,59480640,2013-02-01T00:00,NA,NA,NA,92.63,-0.10,6.45,-8.58
SEG19,59520960,2013-03-01T00:00,NA,NA,NA,79.23,-1.97,12.08,-18.10
SEG19,59565600,2013-04-01T00:00,NA,NA,NA,77.49,7.84,23.70,-7.95
SEG19,59608800,2013-05-01T00:00,NA,NA,NA,80.77,13.71,26.61,-1.49
SEG19,59653440,2013-06-01T00:00,NA,NA,NA,81.12,16.42,31.28,4.14
SEG19,59696640,2013-07-01T00:00,NA,NA,NA,78.50,19.21,33.20,5.78
SEG19,59741280,2013-08-01T00:00,NA,NA,NA,81.27,17.81,33.65,6.90
SEG19,59785920,2013-09-01T00:00,NA,NA,NA,86.83,12.49,24.90,-1.07
SEG19,59829120,2013-10-01T00:00,NA,NA,NA,88.12,10.34,20.43,-3.36
SEG19,59873760,2013-11-01T00:00,NA,NA,NA,94.17,5.02,15.03,-5.35
SEG19,59916960,2013-12-01T00:00,NA,NA,NA,91.52,3.67,10.54,-3.78
SEG19,59961600,2014-01-01T00:00,NA,NA,NA,91.57,-0.66,11.36,-16.06
SEG19,60006240,2014-02-01T00:00,NA,NA,NA,87.15,3.47,12.12,-8.64
SEG19,60046560,2014-03-01T00:00,NA,NA,NA,86.54,6.09,20.39,-4.56
SEG19,60091200,2014-04-01T00:00,NA,NA,NA,84.76,10.20,21.61,-2.13
SEG19,60134400,2014-05-01T00:00,NA,NA,NA,83.89,12.51,28.51,-1.66
SEG19,60179040,2014-06-01T00:00,NA,NA,NA,81.16,15.69,30.97,2.74
SEG19,60222240,2014-07-01T00:00,NA,NA,NA,77.91,20.81,33.07,7.06
SEG19,60266880,2014-08-01T00:00,NA,NA,NA,82.10,16.27,29.90,2.74
SEG19,60311520,2014-09-01T00:00,NA,NA,NA,89.40,14.95,27.01,2.56
SEG19,60354720,2014-10-01T00:00,NA,NA,NA,95.97,11.19,21.41,-1.70
SEG19,60399360,2014-11-01T00:00,NA,NA,NA,96.41,6.01,16.93,-3.89
SEG19,60442560,2014-12-01T00:00,NA,NA,NA,95.58,2.10,12.04,-9.33
SEG19,60487200,2015-01-01T00:00,NA,NA,NA,93.43,2.32,12.19,-5.27
SEG19,60531840,2015-02-01T00:00,NA,NA,NA,90.24,0.61,10.57,-11.14
SEG19,60572160,2015-03-01T00:00,NA,NA,NA,83.91,4.91,16.56,-5.77
SEG19,60616800,2015-04-01T00:00,NA,NA,NA,74.42,7.97,22.18,-3.82
SEG19,60660000,2015-05-01T00:00,NA,NA,NA,77.13,11.65,26.14,-1.53
SEG19,60704640,2015-06-01T00:00,NA,NA,NA,77.90,15.20,29.27,1.67
SEG19,60747840,2015-07-01T00:00,NA,NA,NA,76.95,18.24,36.16,3.71
SEG19,60792480,2015-08-01T00:00,NA,NA,NA,72.29,20.21,36.05,3.07
SEG19,60837120,2015-09-01T00:00,NA,NA,NA,85.74,13.15,27.23,0.69
SEG19,60880320,2015-10-01T00:00,NA,NA,NA,88.84,7.53,20.91,-3.94
SEG19,60924960,2015-11-01T00:00,NA,NA,NA,94.24,6.34,17.19,-4.38
SEG19,60968160,2015-12-01T00:00,NA,NA,NA,90.49,6.20,14.33,-5.33
SEG20,57332160,2009-01-01T00:00,NA,NA,NA,92.02,-2.89,4.44,-22.04
SEG20,57376800,2009-02-01T00:00,NA,NA,NA,89.65,-0.15,7.00,-19.06
SEG20,57417120,2009-03-01T00:00,NA,NA,NA,84.21,4.20,13.29,-6.49
SEG20,57461760,2009-04-01T00:00,NA,NA,NA,65.80,11.24,24.88,-3.79
SEG20,57504960,2009-05-01T00:00,NA,NA,NA,73.64,12.56,26.24,-1.30
SEG20,57549600,2009-06-01T00:00,NA,NA,NA,76.46,14.72,28.75,-0.09
SEG20,57592800,2009-07-01T00:00,NA,NA,NA,75.63,18.60,29.63,7.01
SEG20,57637440,2009-08-01T00:00,NA,NA,NA,70.28,18.35,30.88,3.17
SEG20,57682080,2009-09-01T00:00,NA,NA,NA,77.99,13.78,30.38,0.12
SEG20,57725280,2009-10-01T00:00,NA,NA,NA,88.89,7.05,19.95,-4.67
SEG20,57769920,2009-11-01T00:00,NA,NA,NA,90.06,6.59,13.96,-3.38
SEG20,57813120,2009-12-01T00:00,NA,NA,NA,93.02,-0.78,8.36,-20.94
SEG20,57857760,2010-01-01T00:00,NA,NA,NA,88.20,-5.91,1.09,-25.00
SEG20,57902400,2010-02-01T00:00,NA,NA,NA,87.03,-1.08,10.23,-10.74
SEG20,57942720,2010-03-01T00:00,NA,NA,NA,82.36,3.67,21.34,-10.29
SEG20,57987360,2010-04-01T00:00,NA,NA,NA,73.22,7.61,23.44,-6.43
